algorithm,text_1,text_2,text_1_size,text_2_size,time,space
dpopt,gift_of_the_magi,raven,60,290,305289,6746112
memo,gift_of_the_magi,raven,60,300,8021603,8445952
dp,gift_of_the_magi,raven,60,300,394293,6746112
dpopt,gift_of_the_magi,raven,60,300,315775,6746112
memo,gift_of_the_magi,raven,70,10,356535,6807552
dp,gift_of_the_magi,raven,70,10,49496,6746112
dpopt,gift_of_the_magi,raven,70,10,59213,6746112
memo,gift_of_the_magi,raven,70,20,587351,6811648
dp,gift_of_the_magi,raven,70,20,64714,6750208
dpopt,gift_of_the_magi,raven,70,20,74998,6750208
memo,gift_of_the_magi,raven,70,30,897691,7008256
dp,gift_of_the_magi,raven,70,30,82114,6750208
dpopt,gift_of_the_magi,raven,70,30,86951,6750208
memo,gift_of_the_magi,raven,70,40,1211401,7008256
dp,gift_of_the_magi,raven,70,40,99202,6750208
dpopt,gift_of_the_magi,raven,70,40,101632,6750208
memo,gift_of_the_magi,raven,70,50,1618401,7139328
dp,gift_of_the_magi,raven,70,50,124762,6750208
dpopt,gift_of_the_magi,raven,70,50,132716,6750208
memo,gift_of_the_magi,raven,70,60,2116224,7270400
dp,gift_of_the_magi,raven,70,60,134560,6750208
dpopt,gift_of_the_magi,raven,70,60,126301,6750208
memo,gift_of_the_magi,raven,70,70,2416056,7270400
dp,gift_of_the_magi,raven,70,70,151031,6750208
dpopt,gift_of_the_magi,raven,70,70,140532,6750208
memo,gift_of_the_magi,raven,70,80,2584081,7270400
dp,gift_of_the_magi,raven,70,80,160623,6750208
dpopt,gift_of_the_magi,raven,70,80,196131,6750208
memo,gift_of_the_magi,raven,70,90,2775736,7274496
dp,gift_of_the_magi,raven,70,90,207801,6754304
dpopt,gift_of_the_magi,raven,70,90,160103,6754304
memo,gift_of_the_magi,raven,70,100,3124777,7405568
dp,gift_of_the_magi,raven,70,100,190122,6754304
dpopt,gift_of_the_magi,raven,70,100,220191,6754304
memo,gift_of_the_magi,raven,70,110,3217615,7405568
dp,gift_of_the_magi,raven,70,110,206023,6754304
dpopt,gift_of_the_magi,raven,70,110,190524,6754304
memo,gift_of_the_magi,raven,70,120,3664376,7536640
dp,gift_of_the_magi,raven,70,120,228470,6754304
dpopt,gift_of_the_magi,raven,70,120,209055,6754304
memo,gift_of_the_magi,raven,70,130,4270823,7536640
dp,gift_of_the_magi,raven,70,130,244990,6754304
dpopt,gift_of_the_magi,raven,70,130,206359,6754304
memo,gift_of_the_magi,raven,70,140,4660107,7667712
dp,gift_of_the_magi,raven,70,140,259345,6754304
dpopt,gift_of_the_magi,raven,70,140,222728,6754304
memo,gift_of_the_magi,raven,70,150,4957959,7667712
dp,gift_of_the_magi,raven,70,150,272542,6754304
dpopt,gift_of_the_magi,raven,70,150,226827,6754304
memo,gift_of_the_magi,raven,70,160,5204959,7798784
dp,gift_of_the_magi,raven,70,160,292059,6754304
dpopt,gift_of_the_magi,raven,70,160,282370,6754304
memo,gift_of_the_magi,raven,70,170,5454981,7798784
dp,gift_of_the_magi,raven,70,170,348796,6754304
dpopt,gift_of_the_magi,raven,70,170,248943,6754304
memo,gift_of_the_magi,raven,70,180,5705621,7929856
dp,gift_of_the_magi,raven,70,180,359978,6754304
dpopt,gift_of_the_magi,raven,70,180,260753,6754304
memo,gift_of_the_magi,raven,70,190,6252978,7929856
dp,gift_of_the_magi,raven,70,190,326160,6754304
dpopt,gift_of_the_magi,raven,70,190,273491,6754304
memo,gift_of_the_magi,raven,70,200,6257382,8065024
dp,gift_of_the_magi,raven,70,200,383441,6758400
dpopt,gift_of_the_magi,raven,70,200,332822,6758400
memo,gift_of_the_magi,raven,70,210,6496308,8065024
dp,gift_of_the_magi,raven,70,210,403311,6758400
dpopt,gift_of_the_magi,raven,70,210,366448,6758400
memo,gift_of_the_magi,raven,70,220,7568765,8065024
dp,gift_of_the_magi,raven,70,220,398306,6758400
dpopt,gift_of_the_magi,raven,70,220,344096,6758400
memo,gift_of_the_magi,raven,70,230,7060942,8196096
dp,gift_of_the_magi,raven,70,230,389317,6758400
dpopt,gift_of_the_magi,raven,70,230,317272,6758400
memo,gift_of_the_magi,raven,70,240,7493367,8196096
dp,gift_of_the_magi,raven,70,240,410701,6758400
dpopt,gift_of_the_magi,raven,70,240,328307,6758400
memo,gift_of_the_magi,raven,70,250,7772186,8327168
dp,gift_of_the_magi,raven,70,250,468128,6758400
dpopt,gift_of_the_magi,raven,70,250,378590,6758400
memo,gift_of_the_magi,raven,70,260,8534159,8327168
dp,gift_of_the_magi,raven,70,260,483135,6758400
dpopt,gift_of_the_magi,raven,70,260,393439,6758400
memo,gift_of_the_magi,raven,70,270,8737583,8458240
dp,gift_of_the_magi,raven,70,270,459537,6823936
dpopt,gift_of_the_magi,raven,70,270,364989,6758400
memo,gift_of_the_magi,raven,70,280,9313438,8458240
dp,gift_of_the_magi,raven,70,280,480906,6823936
dpopt,gift_of_the_magi,raven,70,280,383555,6758400
memo,gift_of_the_magi,raven,70,290,9507441,8589312
dp,gift_of_the_magi,raven,70,290,497317,6823936
dpopt,gift_of_the_magi,raven,70,290,386846,6758400
memo,gift_of_the_magi,raven,70,300,9542022,8720384
dp,gift_of_the_magi,raven,70,300,555616,6823936
dpopt,gift_of_the_magi,raven,70,300,419208,6758400
memo,gift_of_the_magi,raven,80,10,475193,6823936
dp,gift_of_the_magi,raven,80,10,58638,6762496
dpopt,gift_of_the_magi,raven,80,10,73446,6762496
memo,gift_of_the_magi,raven,80,20,739276,6889472
dp,gift_of_the_magi,raven,80,20,75523,6762496
dpopt,gift_of_the_magi,raven,80,20,93159,6762496
memo,gift_of_the_magi,raven,80,30,1038424,7020544
dp,gift_of_the_magi,raven,80,30,95926,6762496
dpopt,gift_of_the_magi,raven,80,30,101668,6762496
memo,gift_of_the_magi,raven,80,40,1420676,7020544
dp,gift_of_the_magi,raven,80,40,132174,6762496
dpopt,gift_of_the_magi,raven,80,40,113308,6762496
memo,gift_of_the_magi,raven,80,50,1787122,7151616
dp,gift_of_the_magi,raven,80,50,135439,6762496
dpopt,gift_of_the_magi,raven,80,50,159003,6762496
memo,gift_of_the_magi,raven,80,60,2471880,7151616
dp,gift_of_the_magi,raven,80,60,148963,6762496
dpopt,gift_of_the_magi,raven,80,60,138006,6762496
memo,gift_of_the_magi,raven,80,70,2586299,7282688
dp,gift_of_the_magi,raven,80,70,181491,6762496
dpopt,gift_of_the_magi,raven,80,70,153721,6762496
memo,gift_of_the_magi,raven,80,80,2904884,7413760
dp,gift_of_the_magi,raven,80,80,182192,6762496
dpopt,gift_of_the_magi,raven,80,80,161653,6762496
memo,gift_of_the_magi,raven,80,90,3085490,7413760
dp,gift_of_the_magi,raven,80,90,200884,6762496
dpopt,gift_of_the_magi,raven,80,90,177237,6762496
memo,gift_of_the_magi,raven,80,100,3399922,7544832
dp,gift_of_the_magi,raven,80,100,209853,6762496
dpopt,gift_of_the_magi,raven,80,100,246309,6762496
memo,gift_of_the_magi,raven,80,110,3765756,7548928
dp,gift_of_the_magi,raven,80,110,285361,6766592
dpopt,gift_of_the_magi,raven,80,110,201712,6766592
memo,gift_of_the_magi,raven,80,120,4246278,7680000
dp,gift_of_the_magi,raven,80,120,249880,6766592
dpopt,gift_of_the_magi,raven,80,120,214381,6766592
memo,gift_of_the_magi,raven,80,130,4868296,7680000
dp,gift_of_the_magi,raven,80,130,261334,6766592
dpopt,gift_of_the_magi,raven,80,130,226838,6766592
memo,gift_of_the_magi,raven,80,140,5395648,7815168
dp,gift_of_the_magi,raven,80,140,351753,6770688
dpopt,gift_of_the_magi,raven,80,140,293939,6770688
memo,gift_of_the_magi,raven,80,150,5684337,7815168
dp,gift_of_the_magi,raven,80,150,352286,6770688
dpopt,gift_of_the_magi,raven,80,150,320281,6770688
memo,gift_of_the_magi,raven,80,160,5877466,7946240
dp,gift_of_the_magi,raven,80,160,311014,6770688
dpopt,gift_of_the_magi,raven,80,160,341590,6770688
memo,gift_of_the_magi,raven,80,170,6152726,7946240
dp,gift_of_the_magi,raven,80,170,325241,6770688
dpopt,gift_of_the_magi,raven,80,170,277635,6770688
memo,gift_of_the_magi,raven,80,180,6398277,8077312
dp,gift_of_the_magi,raven,80,180,343707,6770688
dpopt,gift_of_the_magi,raven,80,180,288536,6770688
memo,gift_of_the_magi,raven,80,190,7012871,8077312
dp,gift_of_the_magi,raven,80,190,426935,6770688
dpopt,gift_of_the_magi,raven,80,190,297976,6770688
memo,gift_of_the_magi,raven,80,200,7277024,8208384
dp,gift_of_the_magi,raven,80,200,376556,6770688
dpopt,gift_of_the_magi,raven,80,200,309899,6770688
memo,gift_of_the_magi,raven,80,210,7588831,8339456
dp,gift_of_the_magi,raven,80,210,399356,6770688
dpopt,gift_of_the_magi,raven,80,210,323295,6770688
memo,gift_of_the_magi,raven,80,220,7854080,8343552
dp,gift_of_the_magi,raven,80,220,474434,6774784
dpopt,gift_of_the_magi,raven,80,220,392492,6774784
memo,gift_of_the_magi,raven,80,230,8054185,8474624
dp,gift_of_the_magi,raven,80,230,442198,6840320
dpopt,gift_of_the_magi,raven,80,230,347295,6774784
memo,gift_of_the_magi,raven,80,240,8715526,8474624
dp,gift_of_the_magi,raven,80,240,522919,6840320
dpopt,gift_of_the_magi,raven,80,240,416788,6774784
memo,gift_of_the_magi,raven,80,250,8942307,8605696
dp,gift_of_the_magi,raven,80,250,477634,6840320
dpopt,gift_of_the_magi,raven,80,250,372927,6774784
memo,gift_of_the_magi,raven,80,260,9883072,8736768
dp,gift_of_the_magi,raven,80,260,557853,6840320
dpopt,gift_of_the_magi,raven,80,260,435422,6774784
memo,gift_of_the_magi,raven,80,270,9931979,8736768
dp,gift_of_the_magi,raven,80,270,538573,6840320
dpopt,gift_of_the_magi,raven,80,270,474172,6774784
memo,gift_of_the_magi,raven,80,280,10105525,8867840
dp,gift_of_the_magi,raven,80,280,491362,6840320
dpopt,gift_of_the_magi,raven,80,280,390443,6774784
memo,gift_of_the_magi,raven,80,290,10401879,8867840
dp,gift_of_the_magi,raven,80,290,600840,6840320
dpopt,gift_of_the_magi,raven,80,290,496196,6774784
memo,gift_of_the_magi,raven,80,300,11430352,8998912
dp,gift_of_the_magi,raven,80,300,619088,6840320
dpopt,gift_of_the_magi,raven,80,300,438974,6774784
memo,gift_of_the_magi,raven,90,10,458674,6836224
dp,gift_of_the_magi,raven,90,10,62145,6774784
dpopt,gift_of_the_magi,raven,90,10,85288,6774784
memo,gift_of_the_magi,raven,90,20,840871,7032832
dp,gift_of_the_magi,raven,90,20,82997,6774784
dpopt,gift_of_the_magi,raven,90,20,96217,6774784
memo,gift_of_the_magi,raven,90,30,1185690,7036928
dp,gift_of_the_magi,raven,90,30,111473,6778880
dpopt,gift_of_the_magi,raven,90,30,110586,6778880
memo,gift_of_the_magi,raven,90,40,1681274,7168000
dp,gift_of_the_magi,raven,90,40,151152,6778880
dpopt,gift_of_the_magi,raven,90,40,140997,6778880
memo,gift_of_the_magi,raven,90,50,2048884,7168000
dp,gift_of_the_magi,raven,90,50,151269,6778880
dpopt,gift_of_the_magi,raven,90,50,162346,6778880
memo,gift_of_the_magi,raven,90,60,2529364,7299072
dp,gift_of_the_magi,raven,90,60,171013,6778880
dpopt,gift_of_the_magi,raven,90,60,169472,6778880
memo,gift_of_the_magi,raven,90,70,2914727,7299072
dp,gift_of_the_magi,raven,90,70,192039,6778880
dpopt,gift_of_the_magi,raven,90,70,178853,6778880
memo,gift_of_the_magi,raven,90,80,3307399,7430144
dp,gift_of_the_magi,raven,90,80,208668,6778880
dpopt,gift_of_the_magi,raven,90,80,194158,6778880
memo,gift_of_the_magi,raven,90,90,3586354,7561216
dp,gift_of_the_magi,raven,90,90,223661,6778880
dpopt,gift_of_the_magi,raven,90,90,201245,6778880
memo,gift_of_the_magi,raven,90,100,4012603,7561216
dp,gift_of_the_magi,raven,90,100,251573,6778880
dpopt,gift_of_the_magi,raven,90,100,219336,6778880
memo,gift_of_the_magi,raven,90,110,4357828,7692288
dp,gift_of_the_magi,raven,90,110,276076,6778880
dpopt,gift_of_the_magi,raven,90,110,245909,6778880
memo,gift_of_the_magi,raven,90,120,5010798,7692288
dp,gift_of_the_magi,raven,90,120,294566,6778880
dpopt,gift_of_the_magi,raven,90,120,253390,6778880
memo,gift_of_the_magi,raven,90,130,5761153,7827456
dp,gift_of_the_magi,raven,90,130,315403,6782976
dpopt,gift_of_the_magi,raven,90,130,276189,6782976
memo,gift_of_the_magi,raven,90,140,6286832,7958528
dp,gift_of_the_magi,raven,90,140,344125,6782976
dpopt,gift_of_the_magi,raven,90,140,289135,6782976
memo,gift_of_the_magi,raven,90,150,6703115,8089600
dp,gift_of_the_magi,raven,90,150,361735,6782976
dpopt,gift_of_the_magi,raven,90,150,314406,6782976
memo,gift_of_the_magi,raven,90,160,6969204,8089600
dp,gift_of_the_magi,raven,90,160,369634,6782976
dpopt,gift_of_the_magi,raven,90,160,314730,6782976
memo,gift_of_the_magi,raven,90,170,7262533,8220672
dp,gift_of_the_magi,raven,90,170,390332,6782976
dpopt,gift_of_the_magi,raven,90,170,333632,6782976
memo,gift_of_the_magi,raven,90,180,7614425,8220672
dp,gift_of_the_magi,raven,90,180,412403,6782976
dpopt,gift_of_the_magi,raven,90,180,341663,6782976
memo,gift_of_the_magi,raven,90,190,8322857,8351744
dp,gift_of_the_magi,raven,90,190,476546,6848512
dpopt,gift_of_the_magi,raven,90,190,405926,6782976
memo,gift_of_the_magi,raven,90,200,8335709,8482816
dp,gift_of_the_magi,raven,90,200,468427,6848512
dpopt,gift_of_the_magi,raven,90,200,385916,6782976
memo,gift_of_the_magi,raven,90,210,8400302,8613888
dp,gift_of_the_magi,raven,90,210,488440,6848512
dpopt,gift_of_the_magi,raven,90,210,407018,6782976
memo,gift_of_the_magi,raven,90,220,9508557,8613888
dp,gift_of_the_magi,raven,90,220,516718,6848512
dpopt,gift_of_the_magi,raven,90,220,406959,6782976
memo,gift_of_the_magi,raven,90,230,9770452,8744960
dp,gift_of_the_magi,raven,90,230,525806,6848512
dpopt,gift_of_the_magi,raven,90,230,415881,6782976
memo,gift_of_the_magi,raven,90,240,10294519,8880128
dp,gift_of_the_magi,raven,90,240,551488,6852608
dpopt,gift_of_the_magi,raven,90,240,429962,6787072
memo,gift_of_the_magi,raven,90,250,10214557,8880128
dp,gift_of_the_magi,raven,90,250,567705,6852608
dpopt,gift_of_the_magi,raven,90,250,444007,6787072
memo,gift_of_the_magi,raven,90,260,11248797,8880128
dp,gift_of_the_magi,raven,90,260,594646,6852608
dpopt,gift_of_the_magi,raven,90,260,468621,6787072
memo,gift_of_the_magi,raven,90,270,11336805,9015296
dp,gift_of_the_magi,raven,90,270,592739,6856704
dpopt,gift_of_the_magi,raven,90,270,477772,6791168
memo,gift_of_the_magi,raven,90,280,11485619,9146368
dp,gift_of_the_magi,raven,90,280,616626,6856704
dpopt,gift_of_the_magi,raven,90,280,434742,6791168
memo,gift_of_the_magi,raven,90,290,12011147,9146368
dp,gift_of_the_magi,raven,90,290,678926,6856704
dpopt,gift_of_the_magi,raven,90,290,484306,6791168
memo,gift_of_the_magi,raven,90,300,12764193,9277440
dp,gift_of_the_magi,raven,90,300,673816,6856704
dpopt,gift_of_the_magi,raven,90,300,531487,6791168
memo,gift_of_the_magi,raven,100,10,569678,6852608
dp,gift_of_the_magi,raven,100,10,67137,6791168
dpopt,gift_of_the_magi,raven,100,10,86415,6791168
memo,gift_of_the_magi,raven,100,20,918848,7049216
dp,gift_of_the_magi,raven,100,20,88950,6791168
dpopt,gift_of_the_magi,raven,100,20,111386,6791168
memo,gift_of_the_magi,raven,100,30,1368256,7049216
dp,gift_of_the_magi,raven,100,30,118071,6791168
dpopt,gift_of_the_magi,raven,100,30,119678,6791168
memo,gift_of_the_magi,raven,100,40,1784268,7180288
dp,gift_of_the_magi,raven,100,40,167604,6791168
dpopt,gift_of_the_magi,raven,100,40,136492,6791168
memo,gift_of_the_magi,raven,100,50,2387247,7315456
dp,gift_of_the_magi,raven,100,50,160569,6795264
dpopt,gift_of_the_magi,raven,100,50,207920,6795264
memo,gift_of_the_magi,raven,100,60,2795977,7315456
dp,gift_of_the_magi,raven,100,60,178316,6795264
dpopt,gift_of_the_magi,raven,100,60,170896,6795264
memo,gift_of_the_magi,raven,100,70,3307203,7446528
dp,gift_of_the_magi,raven,100,70,211056,6795264
dpopt,gift_of_the_magi,raven,100,70,190002,6795264
memo,gift_of_the_magi,raven,100,80,3675978,7577600
dp,gift_of_the_magi,raven,100,80,229622,6795264
dpopt,gift_of_the_magi,raven,100,80,205927,6795264
memo,gift_of_the_magi,raven,100,90,4036460,7577600
dp,gift_of_the_magi,raven,100,90,285142,6795264
dpopt,gift_of_the_magi,raven,100,90,215535,6795264
memo,gift_of_the_magi,raven,100,100,4435732,7708672
dp,gift_of_the_magi,raven,100,100,257833,6795264
dpopt,gift_of_the_magi,raven,100,100,231897,6795264
memo,gift_of_the_magi,raven,100,110,4923185,7708672
dp,gift_of_the_magi,raven,100,110,315179,6795264
dpopt,gift_of_the_magi,raven,100,110,277180,6795264
memo,gift_of_the_magi,raven,100,120,5884825,7839744
dp,gift_of_the_magi,raven,100,120,346304,6795264
dpopt,gift_of_the_magi,raven,100,120,302755,6795264
memo,gift_of_the_magi,raven,100,130,6797307,7970816
dp,gift_of_the_magi,raven,100,130,366723,6795264
dpopt,gift_of_the_magi,raven,100,130,311803,6795264
memo,gift_of_the_magi,raven,100,140,7422643,8101888
dp,gift_of_the_magi,raven,100,140,392634,6795264
dpopt,gift_of_the_magi,raven,100,140,329889,6795264
memo,gift_of_the_magi,raven,100,150,7902871,8237056
dp,gift_of_the_magi,raven,100,150,417588,6799360
dpopt,gift_of_the_magi,raven,100,150,347680,6799360
memo,gift_of_the_magi,raven,100,160,8092226,8237056
dp,gift_of_the_magi,raven,100,160,443915,6799360
dpopt,gift_of_the_magi,raven,100,160,367253,6799360
memo,gift_of_the_magi,raven,100,170,8515208,8368128
dp,gift_of_the_magi,raven,100,170,477115,6864896
dpopt,gift_of_the_magi,raven,100,170,384528,6799360
memo,gift_of_the_magi,raven,100,180,8791517,8368128
dp,gift_of_the_magi,raven,100,180,489176,6864896
dpopt,gift_of_the_magi,raven,100,180,416479,6799360
memo,gift_of_the_magi,raven,100,190,9096249,8630272
dp,gift_of_the_magi,raven,100,190,483429,6864896
dpopt,gift_of_the_magi,raven,100,190,385680,6799360
memo,gift_of_the_magi,raven,100,200,9069956,8630272
dp,gift_of_the_magi,raven,100,200,479924,6864896
dpopt,gift_of_the_magi,raven,100,200,384965,6799360
memo,gift_of_the_magi,raven,100,210,9438582,8761344
dp,gift_of_the_magi,raven,100,210,502373,6864896
dpopt,gift_of_the_magi,raven,100,210,400009,6799360
memo,gift_of_the_magi,raven,100,220,9779270,8761344
dp,gift_of_the_magi,raven,100,220,586752,6864896
dpopt,gift_of_the_magi,raven,100,220,431995,6799360
memo,gift_of_the_magi,raven,100,230,10226570,8892416
dp,gift_of_the_magi,raven,100,230,598282,6864896
dpopt,gift_of_the_magi,raven,100,230,431568,6799360
memo,gift_of_the_magi,raven,100,240,10847960,9023488
dp,gift_of_the_magi,raven,100,240,623441,6864896
dpopt,gift_of_the_magi,raven,100,240,518133,6799360
memo,gift_of_the_magi,raven,100,250,11380301,9023488
dp,gift_of_the_magi,raven,100,250,645450,6864896
dpopt,gift_of_the_magi,raven,100,250,468412,6799360
memo,gift_of_the_magi,raven,100,260,12487090,9158656
dp,gift_of_the_magi,raven,100,260,604558,6868992
dpopt,gift_of_the_magi,raven,100,260,481193,6803456
memo,gift_of_the_magi,raven,100,270,12601895,9289728
dp,gift_of_the_magi,raven,100,270,683830,6868992
dpopt,gift_of_the_magi,raven,100,270,496232,6803456
memo,gift_of_the_magi,raven,100,280,13303156,9289728
dp,gift_of_the_magi,raven,100,280,651344,6868992
dpopt,gift_of_the_magi,raven,100,280,511985,6803456
memo,gift_of_the_magi,raven,100,290,13690010,9420800
dp,gift_of_the_magi,raven,100,290,736171,6868992
dpopt,gift_of_the_magi,raven,100,290,526935,6803456
memo,gift_of_the_magi,raven,100,300,14010862,9551872
dp,gift_of_the_magi,raven,100,300,690540,6868992
dpopt,gift_of_the_magi,raven,100,300,543430,6803456
memo,gift_of_the_magi,raven,110,10,602267,6864896
dp,gift_of_the_magi,raven,110,10,70884,6803456
dpopt,gift_of_the_magi,raven,110,10,91414,6803456
memo,gift_of_the_magi,raven,110,20,1003692,7061504
dp,gift_of_the_magi,raven,110,20,96333,6803456
dpopt,gift_of_the_magi,raven,110,20,111688,6803456
memo,gift_of_the_magi,raven,110,30,1479898,7061504
dp,gift_of_the_magi,raven,110,30,133991,6803456
dpopt,gift_of_the_magi,raven,110,30,128979,6803456
memo,gift_of_the_magi,raven,110,40,1968107,7192576
dp,gift_of_the_magi,raven,110,40,151219,6803456
dpopt,gift_of_the_magi,raven,110,40,145608,6803456
memo,gift_of_the_magi,raven,110,50,2509626,7323648
dp,gift_of_the_magi,raven,110,50,185310,6803456
dpopt,gift_of_the_magi,raven,110,50,173410,6803456
memo,gift_of_the_magi,raven,110,60,3111354,7323648
dp,gift_of_the_magi,raven,110,60,252337,6803456
dpopt,gift_of_the_magi,raven,110,60,183645,6803456
memo,gift_of_the_magi,raven,110,70,3495294,7458816
dp,gift_of_the_magi,raven,110,70,228443,6807552
dpopt,gift_of_the_magi,raven,110,70,208090,6807552
memo,gift_of_the_magi,raven,110,80,4030888,7589888
dp,gift_of_the_magi,raven,110,80,247960,6807552
dpopt,gift_of_the_magi,raven,110,80,225340,6807552
memo,gift_of_the_magi,raven,110,90,4295279,7720960
dp,gift_of_the_magi,raven,110,90,271871,6807552
dpopt,gift_of_the_magi,raven,110,90,281812,6807552
memo,gift_of_the_magi,raven,110,100,4792966,7725056
dp,gift_of_the_magi,raven,110,100,293927,6811648
dpopt,gift_of_the_magi,raven,110,100,258421,6811648
memo,gift_of_the_magi,raven,110,110,5302796,7856128
dp,gift_of_the_magi,raven,110,110,358334,6811648
dpopt,gift_of_the_magi,raven,110,110,278106,6811648
memo,gift_of_the_magi,raven,110,120,6059167,7987200
dp,gift_of_the_magi,raven,110,120,340415,6811648
dpopt,gift_of_the_magi,raven,110,120,293788,6811648
memo,gift_of_the_magi,raven,110,130,7031216,8118272
dp,gift_of_the_magi,raven,110,130,364097,6811648
dpopt,gift_of_the_magi,raven,110,130,309566,6811648
memo,gift_of_the_magi,raven,110,140,7688547,8249344
dp,gift_of_the_magi,raven,110,140,430464,6811648
dpopt,gift_of_the_magi,raven,110,140,370469,6811648
memo,gift_of_the_magi,raven,110,150,7920112,8249344
